"team","pp","pace"
"Georgia",1.36264881643969,2.50656839230693
"Ohio State",1.21421278022921,2.38155062944718
"Cincinnati",0.903985532901297,2.43207941483804
"Michigan",0.939132022117661,2.40807525807526
"Notre Dame",0.91447037109511,2.45521202282566
"Oklahoma State",0.878227913481492,2.35034722222222
"Alabama",1.11591004099929,2.50153846153846
"Wisconsin",0.784399213579386,2.5959240553685
"Oklahoma",0.756331754149077,2.70123371998372
"Baylor",0.6787249391274,2.68602088189588
"UT San Antonio",0.384124846328123,2.2968027972028
"Iowa",0.589378124082615,2.25442110551486
"Texas A&M",0.667732366716179,2.41072771672772
"Ole Miss",0.650732689636077,2.49414816037286
"Penn State",0.644365154726741,2.42805091044221
"Houston",0.407199727745782,2.27800332383666
"Clemson",0.605271938421465,2.20809418072349
"Michigan State",0.518762992984151,2.48421631776704
"Pittsburgh",0.5674651586567,2.28357060404474
"NC State",0.565427196875319,2.44049001410113
"Wake Forest",0.519754157916096,2.31527691168152
"Appalachian State",0.460729920518063,2.34305173992674
"Louisiana",0.383400027280191,2.74247822763491
"Purdue",0.482350344705699,2.71691537539501
"BYU",0.442498546592647,2.85559947299078
"Boise State",0.443320430983188,2.15596382783883
"Utah",0.645326165737399,2.90023163179413
"San Diego State",0.242094537243142,2.49762055335968
"Oregon",0.497870261423807,2.798541434411
"Arkansas",0.477543769577723,2.59372222222222
"Iowa State",0.587458047616097,2.73543518518519
"Minnesota",0.39179696108334,2.86413953196562
"Auburn",0.442911004059146,2.58207630878438
"Air Force",0.234836404176221,2.4948142968143
"Kansas State",0.396312169466369,2.74542307692308
"Mississippi State",0.429952859929572,2.49090441582728
"Kentucky",0.381708189840087,2.65342145776928
"Tennessee",0.432437530727724,2.43484699208837
"Fresno State",0.200035689572669,2.01648458243696
"Coastal Carolina",0.23212943012863,2.48226262626263
"Louisville",0.366385466004812,2.35429359153997
"SMU",0.265367328901696,2.42210279742607
"Army",0.146913663872536,2.48541666666667
"Miami",0.3044265043232,2.35384615384615
"UCLA",0.356310493969175,2.50797101449275
"Virginia",0.227542338374134,2.19092306389104
"Arizona State",0.281196930534353,2.69229757896425
"Nevada",0.14099786363352,2.40557734348314
"Liberty",0.0937482633395989,2.2479012345679
"Oregon State",0.254252441719297,2.47807562807563
"West Virginia",0.214571201900676,2.68787427849928
"Marshall",0.0801750755775456,2.0727702823693
"North Carolina",0.277168829161844,2.59724628302137
"Nebraska",0.297356808486178,2.5272095959596
"UCF",0.108735999128353,2.36949832375479
"East Carolina",0.0532361907121368,2.2635851266286
"Texas",0.26170867779248,2.1077969348659
"Western Kentucky",0.121835650519867,2.4864576564869
"LSU",0.262164702857151,2.64101943076081
"UAB",0.0423688920100135,2.50753166184326
"Utah State",-0.0483910184442127,2.51399624261943
"South Carolina",0.0754146772571972,2.51246260683761
"Florida",0.272893453235255,2.37481449751315
"Florida State",0.146161439174738,2.25733333333333
"Boston College",0.0316500359759066,2.70290339907007
"Northern Illinois",-0.20610492083906,2.46027841723494
"Texas Tech",0.06477437563073,2.89075764243384
"Toledo",-0.0218730823283344,2.16389890282132
"Washington State",0.122218339595812,2.65264531638852
"Central Michigan",-0.0926922522100374,2.31411825629568
"Rutgers",-0.012200480649833,2.28888888888889
"Maryland",-0.0754790454345662,2.52916362114875
"Missouri",-0.0151279197988703,2.71779328431709
"Syracuse",-0.0281558984854188,2.40668934240363
"Miami (OH)",-0.13476358553283,2.78021284271284
"TCU",0.0317828054860462,2.65967046238785
"Illinois",0.0126877998187759,2.95719604832021
"Virginia Tech",0.0437188776020573,2.57073823141643
"Eastern Michigan",-0.196959053103363,2.54176273605621
"Wyoming",-0.123388920242897,2.49753764753765
"Western Michigan",-0.175072179772019,2.39886276367311
"Memphis",-0.127642144740802,2.41705359177442
"Georgia State",-0.201033681011964,2.45390641458719
"Kent State",-0.314006136796157,2.48692865105909
"USC",-0.0274417764981077,2.40756715506715
"Tulsa",-0.0981422046449223,2.2403772472738
"California",-0.00891136516247121,2.39904025764895
"UTEP",-0.437944776871938,2.219087100894
"Ball State",-0.300495534258805,2.56053621271375
"Washington",-0.0133988181671702,2.61206761322558
"Florida Atlantic",-0.382584969397,2.3375931909801
"Georgia Tech",-0.234406048381198,2.24680555555556
"Middle Tennessee",-0.395684060393549,2.06413368974133
"Old Dominion",-0.473651359359085,2.6685817805383
"Troy",-0.41627757967944,2.49379113126732
"North Texas",-0.494308741622705,2.45001706001365
"Tulane",-0.321064467770787,2.45634920634921
"Colorado",-0.278300832062037,2.84186572413094
"Indiana",-0.242990684155049,2.32311024532682
"San Jose State",-0.448773479926036,2.03031818181818
"Navy",-0.374010927424075,2.61731481481481
"Northwestern",-0.281975349094496,2.27822329575953
"Hawai'i",-0.460008337040057,2.03501469723692
"Buffalo",-0.535015747652007,2.72031404051284
"Colorado State",-0.32600255255701,2.35277833163917
"South Alabama",-0.527934319322995,2.57937833360056
"Stanford",-0.308311519016649,2.48137351051809
"Louisiana Tech",-0.581101822373828,2.38144017094017
"Charlotte",-0.707732709265021,2.82386930903235
"South Florida",-0.564591283217605,2.37498202983556
"Louisiana Monroe",-0.726070760606006,2.48376935745414
"Ohio",-0.636685928209294,2.51688693624177
"Duke",-0.678664383324135,2.2866275862069
"UNLV",-0.589955480698575,2.653
"Kansas",-0.676173548181371,2.68011329673723
"Georgia Southern",-0.673429852436014,2.56456043956044
"Bowling Green",-0.877451222678691,2.25594029908123
"Rice",-0.811892953903607,2.36584449568145
"Texas State",-0.792131545179585,2.55303436412413
"New Mexico",-0.828597848165571,2.41634359293661
"Temple",-0.963045876406806,2.43072259383129
"Arkansas State",-0.802098544145491,2.11343745143745
"Arizona",-0.60048421831789,2.44173783643892
"Vanderbilt",-0.7543931294534,2.54150702426565
"Southern Mississippi",-0.909039381091431,2.2655711391616
"Akron",-1.12855658896987,2.62737591197259
"New Mexico State",-1.12562020140253,2.3846511110312
"Florida International",-1.29306277662751,2.48039411206078
"Connecticut",-1.24805113297262,2.29823224168339
"UMass",-1.33524936815457,2.60395259857896
